-5.203003417519589 , -4.0217546457477855 , 1
-0.8901346664143581 , 2.5229929291230695 , 0
-5.075774161216826 , -9.00630757057613 , 1
2.3043003794694883 , 9.907754108068346 , 1
3.021085684329986 , 3.3185445140648095 , 1
-1.3764534656678353 , 0.38322069159330185 , 0
-1.9439303136351764 , 2.4378479140143945 , 0
1.9957319502962365 , 1.991781235690043 , 0
-3.9329284027022577 , -9.594677732802488 , 1
-2.0886653899348495 , -7.690516031387915 , 1
-1.5088118295636939 , -9.558004947788678 , 1
7.293456514614888 , 5.414248287398797 , 1
-5.674350315406387 , -2.7834891633135754 , 1
1.9322099977004266 , 0.4001335228529239 , 0
-9.039356012669614 , -1.887547344663247 , 1
1.0501459223849468 , 0.846015564432955 , 0
6.173924127715324 , 9.57315501775673 , 1
-0.6872619011478998 , 2.8153424765215993 , 0
8.322869407902353 , 2.1160538144481436 , 1
7.895116353967506 , 4.518558555270435 , 1
1.8693324765934705 , 6.576502067794181 , 1
-1.7414837789588717 , -1.0024330615272268 , 0
2.7831576608359256 , 2.7749809636431158 , 0
2.1187454677428246 , 0.02731579319098909 , 0
3.4373363766913485 , 2.742439631322478 , 1
-7.239402813668203 , -3.9894933518252245 , 1
1.0339073038555036 , 8.830161267617463 , 1
-4.522844988674373 , -6.46662113417417 , 1
-7.901333777434367 , -6.918754331595776 , 1
1.762311236429417 , 0.8520013471143457 , 0
-2.549000586451582 , -1.4357950369594032 , 0
7.723138330818433 , 6.140061527579043 , 1
-7.454239772354452 , -1.6033715099903674 , 1
-5.7065171455568064 , -9.26309748686136 , 1
4.971290069608161 , 5.701237094394397 , 1
5.872766568770665 , 2.200711510453317 , 1
6.932073534797109 , 2.633500525900267 , 1
-1.965874070127171 , -5.010136848532678 , 1
-0.40415868507773034 , 0.02506460571622071 , 0
-2.837010848278073 , 1.117383818039026 , 0
0.4019390963690723 , -1.4353179606198072 , 0
-2.8743012724888235 , -9.622916290564781 , 1
-5.640610553006962 , -7.384599921328132 , 1
5.311823002993741 , 2.1256908898031526 , 1
-4.696620091430727 , -8.135820243194644 , 1
1.33022588233817 , 0.7367133852448315 , 0
-2.2182018870253 , -5.856135423937645 , 1
0.041165329991870614 , 1.1215548489546636 , 0
3.455962209980111 , 4.648386643170703 , 1
-9.292713861722735 , -2.2294012170027555 , 1
4.965347686944098 , 2.9063764085863415 , 1
-9.289641960353501 , -5.12873052047762 , 1
-9.255477847546256 , -2.5010464513725417 , 1
-5.182818602260402 , -3.627938000916034 , 1
8.799742129104846 , 1.765416650086669 , 1
9.82777915097239 , 1.127169377994516 , 1
-9.68510645877939 , -2.217023375104201 , 1
-2.875203779905635 , -4.886775222293577 , 1
-2.9768891440280445 , -1.5151442321504094 , 0
-2.643916838106448 , -0.03626202380137622 , 0
-0.20998617395409713 , -0.36556982450585185 , 0
-1.699459017180785 , -2.4092834190918744 , 0
0.7264475775412969 , -0.31549171412981014 , 0
-2.048692382023966 , 0.21889015419196767 , 0
-6.978257408711364 , -1.6545453528468883 , 1
-6.2320924210678275 , -6.5745288401971225 , 1
2.379360279003196 , 1.5109350316482182 , 0
-0.01754640255456863 , 0.7581324535459295 , 0
-2.4219248141760295 , 2.4743832756785338 , 0
-6.823800559962838 , -9.019486130224461 , 1
-7.144769357403222 , -7.2949166877115985 , 1
1.269524543241893 , 7.21854438361915 , 1
0.3438591093016714 , 2.1295974818770214 , 0
8.36371394429285 , 1.4109655809971162 , 1
-9.100500310533263 , -3.052261496946553 , 1
1.8748149412249937 , 8.581393011142499 , 1
1.8906398829327546 , 8.48224240247609 , 1
-2.023995293350322 , 1.9385067682621937 , 0
1.9941554336868315 , 4.845146194955083 , 1
5.114670723329628 , 9.975512708287393 , 1
-6.840737566182796 , -6.161080100372358 , 1
-6.213786855142088 , -8.91011514312611 , 1
-8.900812130494568 , -7.462124722857116 , 1
-0.47005731258972094 , -1.692411362935883 , 0
-2.7914110570272737 , -9.207623848063895 , 1
-3.401512721318154 , -5.986889919394455 , 1
2.684928240937378 , -1.8976613540854244 , 0
0.606479223855453 , 2.627177071372116 , 0
-1.0901339122947036 , -9.376416140852548 , 1
1.533804587904763 , 7.7502710089012865 , 1
-1.7494110025246359 , -0.5886793781061002 , 0
-0.42440155784892575 , -2.2641930517018585 , 0
-1.0597087981878452 , -9.130972484883461 , 1
9.06537720173343 , 5.465204676442006 , 1
-3.0513702703839147 , -8.434319102029825 , 1
7.162152807694433 , 2.3357070677610317 , 1
-1.8422444307991181 , -7.193075285880825 , 1
4.057480571981207 , 5.640287305339191 , 1
-4.060125521422478 , -4.358337767849269 , 1
-3.560771885842846 , -4.486233826845936 , 1
-0.5711039643040525 , -1.4156174284524412 , 0
1.2736329312719166 , 2.183827222602212 , 0
3.882275055668533 , 4.054341728316386 , 1
-0.6180913371737016 , 0.9143630287755493 , 0
-6.070708258595774 , -5.483998822501588 , 1
-2.0575917454969854 , -1.9676854375573507 , 0
0.13009063446804836 , 1.5279377354675248 , 0
-1.9450565414993854 , 0.8916530563502056 , 0
1.527986179022033 , 9.046609544505461 , 1
-3.825105437664657 , -5.253717643936245 , 1
-0.9271706034509517 , 2.5685627087026726 , 0
-0.9852357014223712 , -2.1731356535861033 , 0
-1.8321906943034136 , -5.3013361198076865 , 1
-6.473343347785212 , -3.871958654050318 , 1
-1.1781206605458365 , -8.476235313171212 , 1
3.75653107493976 , 3.751323349439142 , 1
3.6956748332665015 , 6.272435240358046 , 1
2.2430794455193848 , -1.3315481290621503 , 0
-1.726525185183599 , 2.288077315004709 , 0
1.4017483466426768 , 7.404406322266485 , 1
-2.2088513343024525 , 1.8599365190165082 , 0
9.807410790615421 , 9.607081004359973 , 1
-0.9050188877544709 , -1.1866186460152683 , 0
-7.656986385110207 , -6.094485045559452 , 1
2.9525254185397927 , 7.367455339532707 , 1
2.7919027717252405 , -1.171442383242338 , 0
-9.690806185054896 , -8.304674722878115 , 1
-9.479651032198927 , -2.0542252784244575 , 1
1.1640436893440818 , 0.16554487203882573 , 0
3.6195706776693104 , 4.095735143641887 , 1
-7.490008446131371 , -2.812541174455811 , 1
8.691648759859053 , 2.135340994783135 , 1
-5.425163255198968 , -6.967764661060256 , 1
0.59678434863668 , -1.3558749583479812 , 0
-4.33558163077111 , -7.519952744539047 , 1
0.12399429333435563 , 0.5326540178739658 , 0
-6.680924104210573 , -6.359953343459059 , 1
1.9388405441370171 , 0.07196183630323594 , 0
